,ids
21980,888910
21981,940600
21982,945100
21983,959810
21984,962560
21985,856290
21986,858270
21987,866620
21988,703930
21989,800066
21990,530470
21991,537610
21992,828290
21993,830400
21994,575700
21995,580380
21996,590400
21997,592160
21998,598880
21999,653420
22000,10000395
22001,923730
22002,837330
22003,10000495
22004,108027
22005,107996
22006,505810
22007,115452
22008,193790
22009,466020
22010,471750
22011,485880
22012,427480
22013,433220
22014,456620
22015,456630
22016,608480
22017,401971
22018,408920
22019,107277
22020,107411
22021,107290
22022,107683
22023,104610
22024,117818
22025,117844
22026,111989
22027,118154
22028,118158
22029,113532
22030,113435
22031,109720
22032,104703
22033,105208
22034,105209
22035,105347
22036,102078
22037,102216
22038,102336
22039,109595
22040,105604
22041,106203
22042,106218
22043,110649
22044,110795
22045,110794
22046,111029
22047,101055
22048,101215
22049,101766
22050,872940
22051,881010
22052,881040
22053,862400
22054,864690
22055,671100
22056,678720
22057,695740
22058,707430
22059,800057
22060,800130
22061,807140
22062,540870
22063,547640
22064,548760
22065,557980
22066,815510
22067,828320
22068,644840
22069,646420
22070,659070
22071,100377
22072,103249
22073,103332
22074,103932
22075,103175
22076,99618
22077,97733
22078,98254
22079,96281
22080,96285
22081,95418
22082,891130
22083,898270
22084,905380
22085,919210
22086,916390
22087,923720
22088,838810
22089,10006343
22090,10006497
22091,10006431
22092,10014560
22093,100037
22094,100042
22095,100122
22096,100463
22097,106087
22098,106304
22099,106424
22100,106638
22101,106655
22102,101588
22103,105346
22104,105482
22105,105839
22106,104227
22107,103237
22108,103484
22109,103684
22110,104832
22111,101096
22112,43591
22113,70645
22114,65520
22115,73407
22116,67870
22117,107548
22118,107562
22119,107661
22120,107868
22121,114014
22122,114567
22123,116977
22124,117743
22125,117814
22126,117853
22127,116584
22128,118195
22129,118741
22130,110065
22131,110218
22132,98832
22133,109159
22134,109275
22135,110569
22136,96487
22137,96476
22138,106782
22139,882600
22140,979880
22141,986770
22142,850740
22143,672980
22144,678730
22145,697640
22146,703960
22147,708411
22148,529460
22149,534270
22150,539660
22151,537590
22152,819500
22153,825990
22154,829170
22155,601150
22156,639360
22157,647790
22158,656180
22159,97208
22160,99644
22161,95647
22162,836910
22163,848820
22164,100232
22165,100478
22166,102663
22167,106240
22168,106302
22169,106485
22170,102084
22171,102119
22172,105483
22173,105620
22174,105668
22175,104928
22176,105212
22177,101173
22178,15181
22179,25283
22180,49085
22181,107050
22182,114032
22183,108733
22184,108731
22185,113000
22186,113201
22187,109677
22188,402477
22189,116913
22190,119318
22191,119397
22192,116689
22193,118072
22194,109729
22195,99047
22196,111225
22197,96948
22198,878980
22199,881560
22200,881410
22201,945440
22202,514590
22203,530490
22204,540660
22205,448600
22206,465470
22207,472860
22208,487450
22209,564210
22210,397407
22211,403017
22212,581790
22213,582510
22214,585050
22215,591550
22216,589720
22217,605740
22218,800019
22219,808190
22220,808800
22221,817270
22222,821660
22223,631050
22224,627630
22225,629130
22226,633010
22227,638060
22228,645920
22229,936770
22230,954580
22231,953290
22232,955550
22233,10011476
22234,10008113
22235,10008238
22236,687500
22237,695380
22238,704600
22239,706960
22240,835550
22241,839200
22242,849240
22243,851070
22244,857020
22245,865790
22246,891610
22247,897200
22248,895040
22249,899740
22250,903510
22251,10000487
22252,907150
22253,909040
22254,106215
22255,101554
22256,102081
22257,105480
22258,105465
22259,105617
22260,105616
22261,104441
22262,104530
22263,104613
22264,104833
22265,104995
22266,105081
22267,105216
22268,101175
22269,101406
22270,101333
22271,107014
22272,107232
22273,107054
22274,107288
22275,107306
22276,113442
22277,111664
22278,111905
22279,112103
22280,112240
22281,112299
22282,112333
22283,112470
22284,110682
22285,110579
22286,110928
22287,114910
22288,109676
22289,109724
22290,110005
22291,97172
22292,97802
22293,97904
22294,98012
22295,99639
22296,96566
22297,107664
22298,111039
22299,110979
22300,180599
22301,177491
22302,325392
22303,339016
22304,354627
22305,366846
22306,117002
22307,115951
22308,117965
22309,119314
22310,119865
22311,95335
22312,650540
22313,650550
22314,657660
22315,671060
22316,415280
22317,417220
22318,519600
22319,535820
22320,449360
22321,453940
22322,467240
22323,479880
22324,479680
22325,484370
22326,486860
22327,492850
22328,495260
22329,505400
22330,505760
22331,506520
22332,559130
22333,569290
22334,575790
22335,578550
22336,385182
22337,395731
22338,402963
22339,404640
22340,402523
22341,403161
22342,959790
22343,982020
22344,990580
22345,800960
22346,808130
22347,815530
22348,824310
22349,629100
22350,632970
22351,646430
22352,646510
22353,919530
22354,940240
22355,946670
22356,701320
22357,827830
22358,875270
22359,878880
22360,891120
22361,900700
22362,901990
22363,10006501
22364,10000479
22365,10014061
22366,10014063
22367,10014210
22368,10015302
22369,100240
22370,100154
22371,100680
22372,106239
22373,106204
22374,106605
22375,101526
22376,105326
22377,105393
22378,105660
22379,105926
22380,104490
22381,103214
22382,39845
22383,60518
22384,107225
22385,107343
22386,107538
22387,113432
22388,111701
22389,108570
22390,108745
22391,109274
22392,112541
22393,112800
22394,110635
22395,109717
22396,97057
22397,97059
22398,97773
22399,99638
22400,99649
22401,98488
22402,98876
22403,99015
22404,107696
22405,107818
22406,111082
22407,352403
22408,369594
22409,117246
22410,115685
22411,116234
22412,117855
22413,118337
22414,118948
22415,119995
22416,132120
22417,95334
22418,883930
22419,945320
22420,957530
22421,668360
22422,675170
22423,687510
22424,697030
22425,702100
22426,706990
22427,802980
22428,561850
22429,826720
22430,588530
22431,598520
22432,640660
22433,644190
22434,997530
22435,10000385
22436,902510
22437,936670
22438,10006494
22439,10006507
22440,10008956
22441,10007843
22442,10009762
22443,10010945
22444,108163
22445,108440
22446,493840
22447,520720
22448,527770
22449,114911
22450,115107
22451,339059
22452,159522
22453,200140
22454,308510
22455,485210
22456,433410
22457,438170
22458,447840
22459,606110
22460,608310
22461,607610
22462,609430
22463,611130
22464,614810
22465,625800
22466,629120
22467,633000
22468,631240
22469,409750
22470,413460
22471,415760
22472,107055
22473,107440
22474,107534
22475,107600
22476,107711
22477,104461
22478,116643
22479,117245
22480,119611
22481,112190
22482,115906
22483,118342
22484,118731
22485,118823
22486,118826
22487,113438
22488,109721
22489,109719
22490,109723
22491,110066
22492,99402
22493,104704
22494,105114
22495,658090
22496,671120
22497,670220
22498,537310
22499,561880
22500,560310
22501,562550
22502,572050
22503,583970
22504,581800
22505,584420
22506,591500
22507,588610
22508,592050
22509,993890
22510,100465
22511,103253
22512,103578
22513,103905
22514,102954
22515,97631
22516,99593
22517,99755
22518,100236
22519,100231
22520,100153
22521,100175
22522,98082
22523,98521
22524,96278
22525,96283
22526,3522
22527,890080
22528,907200
22529,923030
22530,834940
22531,835560
22532,838190
22533,838160
22534,838200
22535,838690
22536,838800
22537,841650
22538,844660
22539,849110
22540,32506
22541,66265
22542,94544
22543,95064
22544,10008104
22545,10007209
22546,10011557
22547,10014516
22548,108016
22549,108019
22550,108224
22551,108240
22552,489650
22553,494340
22554,115514
22555,354643
22556,355030
22557,387681
22558,156434
22559,162485
22560,480070
22561,485850
22562,433230
22563,433710
22564,609050
22565,608380
22566,624580
22567,626020
22568,626040
22569,101338
22570,107254
22571,107416
22572,107510
22573,113548
22574,114194
22575,111957
22576,111926
22577,112254
22578,109295
22579,110619
22580,110796
22581,110925
22582,97181
22583,97214
22584,97935
22585,98081
22586,98110
22587,98308
22588,99505
22589,99724
22590,96280
22591,96486
22592,96669
22593,96670
22594,96676
22595,98489
22596,98911
22597,98830
22598,9041
22599,107735
22600,107757
22601,107760
22602,117381
22603,115714
22604,116197
22605,116292
22606,117757
22607,117783
22608,117899
22609,117872
22610,118667
22611,118732
22612,118951
22613,95499
22614,658110
22615,671130
22616,673690
22617,675730
22618,678700
22619,679630
22620,425640
22621,421140
22622,861430
22623,865960
22624,695370
22625,805300
22626,808180
22627,536240
22628,540820
22629,537820
22630,821190
22631,821650
22632,826900
22633,827520
22634,569300
22635,575100
22636,588590
22637,641410
22638,647780
22639,10000149
22640,10000296
22641,100278
22642,100710
22643,103457
22644,103456
22645,103859
22646,103927
22647,100177
22648,100157
22649,100247
22650,100230
22651,895080
22652,903370
22653,919930
22654,837600
22655,10009569
22656,10001082
22657,10011234
22658,10011363
22659,10011449
22660,10014301
22661,111674
22662,108015
22663,108446
22664,108460
22665,108605
22666,489530
22667,494600
22668,101564
22669,101555
22670,102082
22671,105478
22672,105633
22673,105663
22674,105618
22675,103837
22676,103699
22677,104746
22678,104755
22679,101388
22680,11401
22681,21202
22682,36580
22683,57030
22684,107047
22685,107255
22686,107268
22687,107552
22688,113318
22689,111961
22690,112151
22691,109345
22692,113204
22693,113202
22694,110504
22695,110927
22696,115208
22697,97064
22698,97073
22699,98085
22700,99620
22701,99885
22702,96284
22703,96276
22704,96190
22705,96482
22706,98491
22707,98725
22708,99043
22709,99082
22710,99220
22711,95828
22712,442
22713,107848
22714,107808
22715,307921
22716,367311
22717,116802
22718,118076
22719,119216
22720,120223
22721,131660
22722,152880
22723,152950
22724,657650
22725,671020
22726,106248
22727,873650
22728,874060
22729,877980
22730,880400
22731,881680
22732,950720
22733,969300
22734,966880
22735,992920
22736,993200
22737,993300
22738,854290
22739,855020
22740,857010
22741,858880
22742,868640
22743,677080
22744,703970
22745,801310
22746,532950
22747,551750
22748,556760
22749,827700
22750,576680
22751,585490
22752,591490
22753,595700
22754,646080
22755,646480
22756,10000073
22757,10000151
22758,100281
22759,100678
22760,100676
22761,100241
22762,100171
22763,907220
22764,908220
22765,909570
22766,911340
22767,923140
22768,833730
22769,848260
22770,10006355
22771,10006329
22772,10006423
22773,10006496
22774,10006504
22775,10000466
22776,10012966
22777,10014047
22778,100229
22779,100174
22780,100530
22781,100712
22782,102197
22783,102485
22784,102580
22785,102953
22786,106005
22787,105996
22788,106275
22789,106503
22790,106598
22791,101546
22792,105336
22793,105337
22794,105433
22795,105622
22796,104502
22797,103244
22798,103254
22799,103292
22800,103789
22801,103790
22802,104624
22803,104850
22804,101129
22805,101063
22806,63843
22807,106847
22808,107021
22809,107231
22810,107328
22811,107305
22812,107414
22813,113541
22814,114056
22815,111826
22816,111832
22817,111908
22818,111904
22819,108667
22820,109294
22821,110571
22822,110568
22823,110683
22824,110924
22825,109640
22826,109728
22827,107872
22828,117125
22829,120061
22830,115950
22831,116268
22832,118075
22833,118668
22834,118941
22835,110011
22836,98835
22837,99041
22838,99296
22839,163970
22840,679080
22841,427680
22842,428790
22843,434690
22844,440330
22845,518560
22846,518400
22847,521250
22848,532940
22849,543780
22850,447610
22851,469440
22852,475880
22853,479040
22854,479190
22855,492150
22856,492560
22857,500570
22858,561900
22859,571160
22860,576700
22861,583070
22862,377031
22863,372218
22864,390340
22865,400911
22866,398519
22867,402304
22868,402949
22869,403016
22870,583960
22871,584060
22872,603990
22873,610110
22874,605880
22875,968300
22876,993310
22877,990590
22878,800170
22879,811380
22880,822760
22881,10010930
22882,619910
22883,624820
22884,627650
22885,626920
22886,638840
22887,647630
22888,915310
22889,935240
22890,943380
22891,10011491
22892,10007988
22893,10008098
22894,10008357
22895,699090
22896,703940
22897,825980
22898,831050
22899,834920
22900,838240
22901,844580
22902,909590
22903,848910
22904,10006433
22905,94552
22906,10007545
22907,10013377
22908,10014443
22909,10014432
22910,10015391
22911,111780
22912,111781
22913,111828
22914,107912
22915,107908
22916,107902
22917,108451
22918,108666
22919,494300
22920,514580
22921,522720
22922,103912
22923,104498
22924,103227
22925,103251
22926,104572
22927,104623
22928,104835
22929,101050
22930,101061
22931,101390
22932,12424
22933,45039
22934,60593
22935,69698
22936,106690
22937,107222
22938,107213
22939,107511
22940,113308
22941,113437
22942,111921
22943,112242
22944,112237
22945,109343
22946,112886
22947,110751
22948,114472
22949,117437
22950,119217
22951,119321
22952,119715
22953,120055
22954,116196
22955,116324
22956,117867
22957,118193
22958,118418
22959,109718
22960,109722
22961,110003
22962,98724
22963,99292
22964,101840
22965,106032
22966,106148
22967,96484
22968,101566
22969,101583
22970,106258
22971,874640
22972,880300
22973,881740
22974,881420
22975,942480
22976,943490
22977,961140
22978,961160
22979,959870
22980,961130
22981,979780
22982,970600
22983,860320
22984,858990
22985,866150
22986,871480
22987,871160
22988,670410
22989,677090
22990,694990
22991,699830
22992,707350
22993,727784
22994,708230
22995,803490
22996,808730
22997,532540
22998,536410
22999,541330
23000,542440
23001,542600
23002,811660
23003,811250
23004,819480
23005,824840
23006,829850
23007,831460
23008,569270
23009,576760
23010,579470
23011,576720
23012,584000
23013,601230
23014,602300
23015,595710
23016,658950
23017,658460
23018,662970
23019,10000070
23020,10000295
23021,10000297
23022,10000463
23023,102509
23024,102909
23025,102880
23026,103084
23027,97180
23028,99700
23029,99990
23030,100161
23031,100173
23032,97899
23033,97888
23034,98109
23035,98108
23036,98146
23037,95701
23038,96047
23039,96118
23040,96080
23041,96286
23042,96302
23043,895060
23044,895070
23045,903520
23046,901980
23047,925610
23048,926470
23049,838650
23050,838710
23051,839050
23052,845710
23053,849060
23054,848920
23055,10009330
23056,10002746
23057,10006512
23058,10006340
23059,10006349
23060,10007640
23061,10007659
23062,10000751
23063,10010176
23064,10011474
23065,10015153
23066,107911
23067,107887
23068,107995
23069,108182
23070,108155
23071,108196
23072,108488
23073,108482
23074,108580
23075,108706
23076,505290
23077,512260
23078,512620
23079,518570
23080,520550
23081,519030
23082,529490
23083,114924
23084,115224
23085,345351
23086,369667
23087,165093
23088,163350
23089,195022
23090,201782
23091,202576
23092,325881
23093,318612
23094,461970
23095,467280
23096,479310
23097,435280
23098,439270
23099,438160
23100,453860
23101,608420
23102,610070
23103,608820
23104,628460
23105,402193
23106,402481
23107,411520
23108,415160
23109,107227
23110,107105
23111,107406
23112,107544
23113,107852
23114,107849
23115,107822
23116,104008
23117,104588
23118,104589
23119,117663
23120,117756
23121,117852
23122,119400
23123,111919
