productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Esponja de Banho Diário Ponjita 3M,3M,https://www.drogariasaopaulo.com.br/esponja-de-banho-diario-ponjita-3m/p,"Muitas vezes as esponjas de banhou comum não fazem um bom serviço ao retirar a sujeira em lugares mais difíceis e resistentes, mesmo fazendo um grande esforço, que resulta em pele irritada e nada de tirar a sujeira. A Esponja Ponjita Banho é solução para uma limpeza completa, retirando com eficácia as sujeiras mais resistentes, sem exigir tanto esforço. Com uma ação leve, o produto limpa pés, cotovelos, joelhos e outros locais de uma forma prática e leve, fornecendo uma esfoliação em conjunto.",158879,7891040117277,8.79,10.89,8.79,true
Kit Elseve L'Oréal Paris Óleo de Tratamento Extraordinário Reconstrutor 100ml + Leave In Tratamento Cicatri Renov 50ml,Elseve,https://www.drogariasaopaulo.com.br/kit-elseve-loreal-paris-oleo-de-tratamento-extraordinario-reconstrutor-100ml-leave-in-tratamento-cicatri-renov-50ml/p,"O tratamento de cabelos com produtos a base de óleo, data de muitos anos atrás na história da humanidade. Com o Óleo Capilar Extraordinário Elseve L´Oréal Paris Feminino 100ml, que tem uma fórmula rica e cuidadosamente leve, o seu cabelo poderá receber uma dose instantânea diária de nutrição, brilho e maciez. Esse produto é recomendo para todos os tipos de cabelos femininos, contendo óleo de lótus, óleo de camomila, óleo da flor de tiare, óleo de margaridas, óleos de rosas e óleo de linhaça.\nO Leave-In Cicatri Renov trata os fios instantaneamente sem pesar. Possui 10 benefícios para uma plástica capilar: reparação instantânea; selagem das pontas; 100% mais brilho; maciez profunda; toque deslizante; desembaraço imediato; 10x menos quebra; anti-frizz; anti-umidade e proteção térmica. Para todos os tipos de cabelo, renova e protege a qualquer hora e em qualquer lugar. Pode ser usado com o cabelo seco ou molhado, antes ou depois do secador.\n\nBenefícios:\n• Repara;\n• Sela;\n• Protege.\n\nIndicação:\nIndicado para cabelos danificados.\n\nModo de Uso:\nDistribua uma pequena quantidade nos fios secos ou úmidos, do comprimento às pontas. Com proteção térmica, pode ser usado antes ou depois de escova ou chapinha. Não enxágue. Precaução: Manter fora do alcance das crianças. Caso o produto cais nos olhos, lave-os imediatamente com água.\n\nSobre a Marca:\nElseve de L’Oréal Paris, é marca expert em cuidados para cabelos do mercado e está no Brasil há mais de 45 anos trazendo ciência e tecnologia como grandes aliadas para criar as suas fórmulas. Com um portfólio diverso, a marca possui um produto eficaz e inspirador para as necessidades específicas de cada cabelo. Elseve se reinventa a cada ano, trazendo inovações para as suas consumidoras se sentirem apaixonadas por um cabelo brilhoso, macio e cheio de vida. Assim, é uma das mais amadas entre as brasileiras e continua sendo pioneira nos seus lançamentos, revolucionando todo o mercado de cuidados para cabelo e tratamentos.",935302487,7899026478909,68.28,68.28,68.28,true
Hidratante Sallve Reparador 40g,SALLVE,https://www.drogariasaopaulo.com.br/hidratante-sallve-reparador-40g/p,"o que ele é: um creme múltiplo que nutre e repara até as peles mais sensíveis e ressecadas, feito para tratar tanto o rosto quanto áreas específicas do corpo que pedem um alto poder de hidratação, como como mãos, cotovelos e pés. sua fórmula combina ativos poderosos com ação tripla: as Ceramidas Biomiméticas atuam como emoliente repondo os espaços entre as células da barreira da pele, o Pantenol e os Eletrólitos atuam como umectantes atraindo água para dentro das células e, por fim, a Manteiga de Karitê e o Alfa-Bisabol agem como uma barreira de proteção prevenindo a perda de água da pele. o resultado é a reparação e nutrição que você sente no toque macio da pele.\n\nDESCRIÇÃO DETALHADA MULTICANAL\n\no que ele é: um creme múltiplo que nutre e repara até as peles mais sensíveis e ressecadas, feito para tratar tanto o rosto quanto áreas específicas do corpo que pedem um alto poder de hidratação, como como mãos, cotovelos e pés. sua fórmula combina ativos poderosos com ação tripla: as Ceramidas Biomiméticas atuam como emoliente repondo os espaços entre as células da barreira da pele, o Pantenol e os Eletrólitos atuam como umectantes atraindo água para dentro das células e, por fim, a Manteiga de Karitê e o Alfa-Bisabol agem como uma barreira de proteção prevenindo a perda de água da pele. o resultado é a reparação e nutrição que você sente no toque macio da pele.\n\no que só ele faz:\n?\trepara regiões ressecadas como mãos, cotovelos e pés\n?\tnutre a pele do rosto, área dos olhos e lábios\n?\thidrata sem obstruir os poros\n?\treduz vermelhidão e acalma\n?\tdeixa a pele luminosa e com toque macio\n?\ttrata e previne acinzentamento e descamação\n?\tvegano, sem silicone, sem óleo mineral e sem crueldade\n\nnos testes clínicos: 9 em cada 10 sentiram a pele hidratada. 8 em cada 10 sentiram a pele luminosa e radiante. testado e aprovado em peles sensíveis.\n\nah, ele também: é hipoalergênico, testado oftalmologicamente e dermatologicamente, não comedogênico, sem testes e sem ingredientes de origem animal (vegano); sem perfume; tem embalagem 100% reciclável; fica invisível na pele e foi desenvolvido em co-criação com a nossa comunidade.\n\no que ele tem\n\nceramidas biomiméticas\ncomposto vegetal idêntico a uma das gorduras presentes na barreira natural de hidratação da pele. ajuda a manter a hidratação fortalece a função de barreira auxiliando na cicatrização e acalma.\n\npantenol\ntambém chamado de Pro-Vitamina B5, é conhecido pelo seu poder hidratante e suavizante. aqui, ele promove uma ação calmante e anti-inflamatória.\n\nalfa-bisabolol\nativo reconhecido por sua ação anti-inflamatória e calmante, mas também possui ação antioxidante.\n\nmanteiga de karité\nconhecida classicamente por sua ação hidratante, ela promove uma barreira resistente de hidratação que reduz a perda de água da pele.\n\neletrólitos\nsais hidratantes que levam água para a pele, garantindo equilíbrio hídrico e reduzindo a desidratação.\n\nMODO DE USO - MULTICANAL\n\n1. Limpe a pele com o produto de limpeza da sua preferência\n\n2. Aplique uma pequena quantidade do Hidratante Reparador no rosto e onde sentir necessidade\n\n? pode ser usado na área dos olhos\n? pode ser usado para nutrir até mesmo cotovelos, cutículas, mãos e pés\n\nQuando usar: sempre que quiser. aplique no rosto após sua rotina de tratamentos com séruns e finalize com seu protetor solar.\n\nAplique uma pequena quantidade sobre a pele limpa nas áreas ressecadas ou onde sentir necessidade, incluindo rosto, área dos olhos e corpo.",798339,7908335402670,68.99,68.99,68.99,true
Protetor Solar Corporal ISDIN Fusion Gel Sport FPS50 100ml,Isdin,https://www.drogariasaopaulo.com.br/protetor-solar-facial-isdin-fusion-gel-sport-fps50-89-5g/p,"ISDIN Fusion Gel Sport é um protetor solar corporal em gel com textura ultraleve, FPS 50, perfeito para a prática de esportes ao ar livre. Proporciona um efeito refrescante imediato, ao mesmo tempo que protege a pele com uma textura invisível, sem deixar resíduo oleoso. Eficaz na pele molhada (banho e suor) e ideal para zonas do corpo com pelos, como braços e pernas, pois não deixa aspecto grudento.",792500,8429420230484,99.99,99.99,99.99,true
Sabonete em Barra Palmolive Naturals Hidratação Intensiva 85g,Palmolive,https://www.drogariasaopaulo.com.br/sabonete-em-barra-palmolive-naturals-hidratacao-intensiva-85g/p,"Palmolive Naturals Hidratação Intensiva conta com o poder hidratante do karite, proporcionando uma pele intensivamente hidratada. Além disso, sua fórmula contém ingredientes 100% de origem natural. Benefícios:Pele surpreendentemente hidratada e maciaFragrância suave com ingredientes naturaisCom hidratante naturalContém ingredientes 100% de origem naturalInspirado na natureza para realçar sua beleza",774782,7891024034781,2.89,2.89,2.89,true
Pasta de Dente Sensodyne Limpeza Profunda para Sensibilidade nos Dentes 90g,Sensodyne,https://www.drogariasaopaulo.com.br/creme-dental-sensodyne-limpeza-profunda-90g-/p,"O creme dental Sensodyne Limpeza Profunda cuida dos dentes sensíveis, traz limpeza avançada e frescor. Esse creme dental anticáries com nitrato de potássio e fluoreto de sódio traz proteção duradoura contra sensibilidade*, limpa a superfície do dente, ajuda a remover a placa dos seus dentes e a manter as gengivas saudáveis, além de trazer uma sensação de refrescância prolongada, limpeza avançada e maior espumação. *Com escovação diária, duas vezes ao dia.",635103,7896015591106,17.29,17.29,17.29,true
Protetor Solar Neutrogena Sun Fresh FPS 70 120ml,Neutrogena,https://www.drogariasaopaulo.com.br/protetor-solar-neutrogena-sun-fresh-fps-70-120ml/p,"O que é e para que serve? \r\nO  Protetor Solar Corporal Neutrogena Sun FreshFPS 70, 120ml de textura ultraleve, antioxidante, que deixa a pele hidratada, fresca e sequinha. É de rápida absorção, fácil de aplicar e possui tecnologia HELIOPLEX® que proporciona alta proteção contra os raios UVA e UVB, além de prevenir o envelhecimento e as manchas causadas pelo sol e ser muito resistente à água e ao suor\r\n \r\n \r\nBenefícios e diferenciais \r\nFórmula com textura ainda mais leve\r\nNova tecnologia Helioplex XP\r\nProtege contra raios UVA, UVB e luz visível\r\nAntioxidante\r\nPele protegida, hidratada e sequinha\r\nInvisível na pele\r\nFórmula ultra leve como hidratante\r\nMais agradável de usar\r\nOil Free\r\nResistente à água e ao suor \r\n \r\n \r\nComo usar \r\nAplique abundantemente antes da exposição ao sol. É necessária a reaplicação do produto para manter sua efetividade. Reaplicar sempre, após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante a exposição ao sol. Para fechar, pressione o centro da tampa.\r\n \r\nComposição \r\nAqua, Homosalate, Octocrylene, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Styrene/Acrylates Copolymer, Glycerin, Caprylyl Methicone, Ethylhexyl Triazone, Aluminum Starch Octenylsuccinate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, Potassium Cetyl Phosphate, Phenoxyethanol, Triacontanyl PVP, Cetyl Alcohol, Glyceryl Stearate, Hydroxyacetophenone, Tocopheryl Acetate, Hydrolyzed Jojoba Esters, Dimethicone, PEG-75 Stearate, Parfum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acrylates/Dimethicone Copolymer, Ceteth-20, Steareth-20, Disodium EDTA, Jojoba Esters, Amyl Cinnamal, Benzyl Salicylate, Limonene\r\n \r\nPrecauções \r\nUso Externo. Evite contato com os olhos. Caso isso aconteça, enxágue-os com água em abundância. Descontinue o uso se surgirem irritações na pele. Se a quantidade aplicada não for adequada, o nível de proteção será significativamente reduzido. O produto ajuda a prevenir as queimaduras solares, mas não oferece nenhuma proteção contra a insolação. Evite exposição prolongada das crianças ao sol. Para crianças menores de 6 (seis) meses, consultar um médico. Conserve fora do alcance das crianças. Em contato com tecido, pode causar manchas.",507954,7891010591014,77.79,94.99,77.79,true
Creme Facial Nívea Aqua Rose Orgânica Gel 50ml,Nivea,https://www.drogariasaopaulo.com.br/creme-facial-nivea-aqua-rose-organica-gel-50ml/p,"O que é?\nCreme hidratante em gel revitaliza a pele e oferece hidratação por 48h. Para um brilho natural livre de oleosidade. Garanta o seu!\n\nPara que serve o  Creme Hidratante em Gel NIVEA Aqua Rose?\nCom água de rosas orgânica, poderoso antioxidante, e ácido hialurônico, que mantém a hidratação da pele. Sua textura em gel é rapidamente absorvida e deixa uma sensação de frescor. \n\nBenefícios e diferenciais\n- Com Ácido Hialurônico\n- Hidrata por 48h\n- Não contém álcool etílico\n- Dermatologicamente testado\n- Para todos os tipos de pele\n\nComo usar o Creme Hidratante em Gel NIVEA Aqua Rose?\nUse 2 vezes ao dia após limpar o rosto. Para melhores resultados, use a linha completa NIVEA Aqua Rose.\n\nUma unidade contém 50ml",752290,4005805360591,39.39,52.39,39.39,true
Máscara de Tratamento Eudora Siàge Acelera o Crescimento 250g,Eudora,https://www.drogariasaopaulo.com.br/mascara-de-tratamento-eudora-siage-acelera-o-crescimento-250g/p,Máscara de Tratamento Eudora Siàge Acelera o Crescimento 250g,712353,7891033535064,74.99,74.99,74.99,true
Sabonete Líquido Granado Glicerina Erva-Doce Refil 300ml,Granado,https://www.drogariasaopaulo.com.br/sabonete-liquido-granado-glicerina-erva-doce-refil-300ml/p,"Lançado em 1915, o sabonete de glicerina faz parte da rotina de cuidados com a pele há quatro gerações de brasileiros. O refil de sabonete líquido completa o portfólio da fragrância com embalagem 100% reciclável. Apresenta uma redução de 82% de plástico comparado à embalagem original. Formulado com glicerina vegetal e pH da pele. Limpa com suavidade, deixando a pele macia e perfumada. Enriquecido com alta concentração de extrato natural de erva-doce, que acalma e suaviza a pele. Indicado para a limpeza diária de todos os tipos de pele. Fórmula biodegradável. Livre de parabenos e  ingredientes de origem animal. Conteúdo: 300ml. Modo de usar: Coloque uma pequena quantidade do produto na mão ou em uma esponja e espalhe por todo o corpo com movimentos suaves. Em seguida enxágue. Pode ser dissolvido com pequena agitação na água do banho até a formação de espuma.",670235,7896512947376,22.69,22.69,22.69,true
Protetor Solar Facial Alta proteção ISDIN Extrem 90 FPS90 50ml,Isdin,https://www.drogariasaopaulo.com.br/protetor-solar-facial-isdin-extrem-90-cream-fps90-50ml/p,"ISDIN EXTREM 90 é um protetor solar facial com FPS 90, textura em creme que proporciona muito alta proteção, com resistência à água. É indicado, especialmente, para proteger a pele da radiação solar extrema, ao mesmo tempo que proporciona uma hidratação intensa na pele.",792497,8429420189386,119.9,119.9,119.9,true
Ozempic Semaglutida 1mg Novo Nordisk 3ml de Solução Injetável + 1 Sistema para Aplicação 1mg + 4 Agulhas,Novo Nordisk,https://www.drogariasaopaulo.com.br/ozempic-1-34mg-ml--solucao-injetavel-1mg--4-agulhas/p,Ozempic Semaglutida 1mg Novo Nordisk 3ml de Solução Injetável + 1 Sistema para Aplicação 1mg + 4 Agulhas,679909,7897705202586,1113.42,1237.13,1113.42,true
Plenance EZE 10mg + 10mg Libbs 30 Cápsulas,Libbs,https://www.drogariasaopaulo.com.br/plenance-eze-10mg--10mg-libbs-30-capsulas/p,Plenance EZE 10mg + 10mg Libbs 30 Cápsulas,711330,7896094210059,65.26,87.86,65.26,true
